"结果  :  新查询"
"保存时间:11/20/2020 12:34:27"

"用户名:ly_wy_zuoxiaolin"

"总共 7,456    条"

"开始时间","周期（分钟）","网元名称","小区","小区PDCP层所发送的下行数据的总吞吐量 (比特)","小区PDCP层所接收到的上行数据的总吞吐量 (比特)","小区内的最大用户数 (无)","小区内的平均用户数 (无)","RRC连接请求次数（包括重发） (无)","RRC连接建立完成次数 (无)","E-RAB建立尝试总次数 (无)","E-RAB建立成功总次数 (无)","eNodeB发起的S1 RESET导致的UE Context释放次数 (无)","UE Context异常释放次数 (无)","eNodeB等待初始上下文建立请求超时触发的UE Context释放次数 (无)","UE Context建立成功总次数 (无)","小区遗留UE Context个数 (无)","eNodeB间同频切换出成功次数 (无)","eNodeB间异频切换出成功次数 (无)","eNodeB内同频切换出成功次数 (无)","eNodeB内异频切换出成功次数 (无)","eNodeB间同频切换出尝试次数 (无)","eNodeB间异频切换出尝试次数 (无)","eNodeB内同频切换出执行次数 (无)","eNodeB内异频切换出执行次数 (无)","通过重建回源小区的eNodeB内异频切换出执行成功次数 (无)","通过重建回源小区的eNodeB内同频切换出执行成功次数 (无)","通过重建回源小区的eNodeB间异频切换出执行成功次数 (无)","通过重建回源小区的eNodeB间同频切换出执行成功次数 (无)","PRB利用率下行 (无)","PRB利用率上行 (无)","上行PUSCH的Physical Resource Block被使用的平均个数 (无)","上行可用的PRB个数 (无)","下行Physical Resource Block被使用的平均个数 (无)","下行可用的PRB个数 (无)","QCI为1的业务E-RAB建立尝试次数 (无)","QCI为1的业务E-RAB建立成功次数 (无)","eNodeB触发的QCI为1的业务E-RAB异常释放次数 (无)","切换出QCI为1的E-RAB异常释放次数 (无)","QCI为1的遗留E-RAB个数 (无)","QCI为1的切换入E-RAB成功建立次数 (无)","eNodeB发起的S1 RESET导致的QCI为1的E-RAB异常释放次数 (无)","资源分配失败而导致RRC连接建立失败次数 (无)"
11/20/2020 12:00:00,15,"洛阳栾川潭头街F-HLH","eNodeB名称=洛阳栾川潭头街F-HLH, 本地小区标识=14, 小区名称=洛阳栾川潭头街FDD1800-HLH-3, eNodeB标识=246731, 小区双工模式=CELL_FDD, 小区标识=14",4615662320,487846432,33,22.689,668,667,1161,1161,0,0,0,649,17,75,124,13,0,75,124,13,0,0,0,0,0,0.204,0.084,8.41,100,20.407,100,19,19,0,0,4,82,0,0
11/20/2020 12:00:00,15,"洛阳宜阳罗村北GTFDD1800-HLH","eNodeB名称=洛阳宜阳罗村北GTFDD1800-HLH, 本地小区标识=0, 小区名称=洛阳宜阳罗村北（高铁）GTFDD1800-HLH-1, eNodeB标识=108840, 小区双工模式=CELL_FDD, 小区标识=64",1429962000,113368984,180,8.112,648,645,882,880,0,3,2,443,3,363,0,0,0,365,0,0,0,0,0,0,0,0.042,0.022,8.9,400,16.874,400,5,5,0,0,0,10,0,0
11/20/2020 12:00:00,15,"洛阳嵩县石磙坪F-HLH","eNodeB名称=洛阳嵩县石磙坪F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县石磙坪F-HLH-1, eNodeB标识=10947, 小区双工模式=CELL_TDD, 小区标识=128",131048880,23172960,14,6.927,441,441,781,777,0,0,0,435,9,5,0,16,0,5,0,16,0,0,0,0,0,0.02,0.023,2.253,100,1.969,100,2,2,0,0,0,2,0,0
11/20/2020 12:00:00,15,"洛阳嵩县邮政局FDD1800-HLH","eNodeB名称=洛阳嵩县邮政局FDD1800-HLH, 本地小区标识=14, 小区名称=洛阳嵩县邮政局FDD1800-HLH-3, eNodeB标识=741470, 小区双工模式=CELL_FDD, 小区标识=78",8006108544,463863128,47,33.041,831,831,1461,1459,0,0,0,823,26,253,0,157,0,253,0,157,0,0,0,0,0,0.346,0.054,5.412,100,34.642,100,13,13,0,0,3,58,0,0
11/20/2020 12:00:00,15,"洛阳栾川地质公园F-HLH","eNodeB名称=洛阳栾川地质公园F-HLH, 本地小区标识=24, 小区名称=洛阳栾川地质公园FDD1800-HLH-1, eNodeB标识=245774, 小区双工模式=CELL_FDD, 小区标识=60",5368755072,418085008,43,22.937,555,555,1053,1053,0,0,0,550,23,96,1,22,0,97,1,22,0,0,0,0,0,0.191,0.085,8.457,100,19.076,100,17,17,0,0,3,31,0,0
11/20/2020 12:00:00,15,"洛阳洛宁草原兴发-HEHH","eNodeB名称=洛阳洛宁草原兴发-HEHH, 本地小区标识=12, 小区名称=洛阳洛宁草原兴发-HEHH-1, eNodeB标识=741953, 小区双工模式=CELL_FDD, 小区标识=76",10843812768,1087305360,78,58.306,1850,1849,3209,3209,0,0,0,1732,54,82,11,65,0,82,11,65,0,0,0,0,0,0.408,0.073,7.306,100,40.799,100,48,48,0,0,2,18,0,0
11/20/2020 12:00:00,15,"洛阳嵩县石头部落-HFHH","eNodeB名称=洛阳嵩县石头部落-HFHH, 本地小区标识=13, 小区名称=洛阳嵩县石头部落-HFHH-2, eNodeB标识=741950, 小区双工模式=CELL_FDD, 小区标识=77",1481312216,103348976,9,4.256,67,67,102,102,0,0,0,55,4,4,2,30,0,4,2,30,0,0,0,0,0,0.115,0.046,2.275,50,5.728,50,2,2,0,0,0,1,0,0
11/20/2020 12:00:00,15,"洛阳汝阳付店后坪F-HLH","eNodeB名称=洛阳汝阳付店后坪F-HLH, 本地小区标识=2, 小区名称=洛阳汝阳付店后坪F-HLH-3, eNodeB标识=273333, 小区双工模式=CELL_TDD, 小区标识=130",8988267120,254027712,47,27.972,877,875,1550,1550,0,1,0,868,29,0,0,3,0,0,0,3,0,0,0,0,0,0.264,0.12,12.043,100,26.447,100,1,1,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳洛宁吴村西NB900-HLH","eNodeB名称=洛阳洛宁吴村西NB900-HLH, 本地小区标识=13, 小区名称=洛阳洛宁吴村西FDD1800-HLH-2, eNodeB标识=741795, 小区双工模式=CELL_FDD, 小区标识=77",10895014408,768602544,72,52.406,1794,1794,3234,3232,0,0,0,1781,53,4,6,66,0,4,6,66,0,0,0,0,0,0.199,0.052,5.228,100,19.906,100,28,28,0,0,2,10,0,0
11/20/2020 12:00:00,15,"洛阳嵩县城关大公峪金矿F-HLH","eNodeB名称=洛阳嵩县城关大公峪金矿F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县城关大公峪金矿F-HLH-2, eNodeB标识=102433, 小区双工模式=CELL_TDD, 小区标识=65",198422880,23378664,11,5.226,171,171,320,320,0,0,0,168,6,40,0,14,0,40,0,14,0,0,0,0,0,0.032,0.014,1.37,100,3.195,100,3,3,0,0,1,16,0,0
11/20/2020 12:00:00,15,"洛阳栾川电业局家属楼1E-HLW","eNodeB名称=洛阳栾川电业局家属楼1E-HLW, 本地小区标识=0, 小区名称=洛阳栾川电业局家属楼1#-6#及地下车库单E-HLW, eNodeB标识=109185, 小区双工模式=CELL_TDD, 小区标识=80",77263416,19239368,6,2.25,118,118,214,214,0,0,0,118,2,8,12,0,0,8,12,0,0,0,0,0,0,0.02,0.012,1.234,100,1.996,100,12,12,0,0,2,1,0,0
11/20/2020 12:00:00,15,"洛阳嵩县金水阳光小区1E-HLW","eNodeB名称=洛阳嵩县金水阳光小区1E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县金水阳光小区单路E-HLW, eNodeB标识=103263, 小区双工模式=CELL_TDD, 小区标识=80",2304619168,69964072,13,6.458,282,282,473,473,0,0,0,271,5,13,46,0,56,13,46,0,56,0,0,0,0,0.094,0.043,4.306,100,9.397,100,4,4,0,0,0,4,0,0
11/20/2020 12:00:00,15,"洛阳栾川上河F-HLH","eNodeB名称=洛阳栾川上河F-HLH, 本地小区标识=13, 小区名称=洛阳栾川上河-HEHH-2, eNodeB标识=273415, 小区双工模式=CELL_FDD, 小区标识=141",14758718304,1786234240,68,50.877,1654,1654,3112,3112,0,1,0,1650,52,0,5,0,0,0,5,0,0,0,0,0,0,0.253,0.239,23.911,100,25.303,100,28,28,0,0,4,6,0,0
11/20/2020 12:00:00,15,"洛阳西工大唐宫NB900-HLH","eNodeB名称=洛阳西工大唐宫NB900-HLH, 本地小区标识=13, 小区名称=洛阳西工大唐宫-HEHH-2, eNodeB标识=114714, 小区双工模式=CELL_FDD, 小区标识=77",11119720672,553564704,50,37.024,829,828,1492,1492,0,0,0,815,35,214,2,45,0,214,2,45,0,0,0,0,0,0.521,0.065,6.529,100,52.117,100,26,26,0,0,2,38,0,0
11/20/2020 12:00:00,15,"洛阳西工李楼乡NB900-HLH","eNodeB名称=洛阳西工李楼乡NB900-HLH, 本地小区标识=14, 小区名称=洛阳西工李楼乡-HFHH-3, eNodeB标识=114923, 小区双工模式=CELL_FDD, 小区标识=78",23010392,6605952,3,0.613,10,10,15,15,0,0,0,7,0,0,2,31,0,0,2,31,0,0,0,0,0,0.057,0.023,0.587,25,1.424,25,0,0,0,0,0,2,0,0
11/20/2020 12:00:00,15,"洛阳栾川樊营西F-HLH","eNodeB名称=洛阳栾川樊营西F-HLH, 本地小区标识=7, 小区名称=洛阳栾川樊营西D-HLH-2, eNodeB标识=273735, 小区双工模式=CELL_TDD, 小区标识=135",1792226424,156652680,19,8.339,311,311,532,532,0,0,0,307,5,19,41,0,50,20,41,0,50,0,0,0,0,0.08,0.057,5.68,100,7.965,100,7,7,0,0,0,1,0,0
11/20/2020 12:00:00,15,"洛阳栾川嶂崤F-HLH","eNodeB名称=洛阳栾川嶂崤F-HLH, 本地小区标识=1, 小区名称=洛阳栾川嶂崤F-HLH-2, eNodeB标识=273529, 小区双工模式=CELL_TDD, 小区标识=129",16666416,10816272,2,0.528,20,20,39,39,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0.017,0.008,0.788,100,1.67,100,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳栾川杨山村委F-HLH","eNodeB名称=洛阳栾川杨山村委F-HLH, 本地小区标识=0, 小区名称=洛阳栾川杨山村委F-HLH-1, eNodeB标识=102512, 小区双工模式=CELL_TDD, 小区标识=64",1626456224,64133184,12,4.406,169,168,314,314,0,3,0,163,2,26,0,2,0,26,0,2,0,0,0,0,0,0.067,0.02,1.954,100,6.659,100,15,15,0,0,0,3,0,0
11/20/2020 12:00:00,15,"洛阳嵩县九店宋王坪F-HLH","eNodeB名称=洛阳嵩县九店宋王坪F-HLH, 本地小区标识=3, 小区名称=洛阳嵩县九店汪沟F-HLH-1, eNodeB标识=102402, 小区双工模式=CELL_TDD, 小区标识=67",185330376,9999536,5,1.927,86,86,134,134,0,0,0,86,4,3,0,15,0,3,0,15,0,0,0,0,0,0.024,0.004,0.368,100,2.358,100,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳嵩县古垛东F-HLH","eNodeB名称=洛阳嵩县古垛东F-HLH, 本地小区标识=0, 小区名称=洛阳嵩县古垛东F-HLH-1, eNodeB标识=102665, 小区双工模式=CELL_TDD, 小区标识=64",401066712,30126360,11,4.891,213,213,396,396,0,1,0,210,5,103,0,2,0,103,0,2,0,0,0,0,0,0.032,0.011,1.108,100,3.192,100,1,1,0,0,0,5,0,0
11/20/2020 12:00:00,15,"洛阳宜阳羊羔后沟GTF-HLH","eNodeB名称=洛阳宜阳羊羔后沟GTF-HLH, 本地小区标识=0, 小区名称=洛阳宜阳羊羔后沟（高铁）GTF-HLH-1, eNodeB标识=236087, 小区双工模式=CELL_TDD, 小区标识=0",1125310936,59697552,48,5.524,379,378,543,543,0,0,0,342,3,106,0,0,2,106,0,0,2,0,0,0,0,0.057,0.055,5.533,100,5.67,100,4,4,0,0,0,2,0,0
11/20/2020 12:00:00,15,"洛阳嵩县检察院家属院1E-HLW","eNodeB名称=洛阳嵩县检察院家属院1E-HLW, 本地小区标识=0, 小区名称=洛阳嵩县检察院家属院单路E-HLW, eNodeB标识=103300, 小区双工模式=CELL_TDD, 小区标识=80",187863336,51973040,21,9.309,641,639,921,921,0,0,0,508,8,17,63,0,41,17,63,0,41,0,0,0,0,0.037,0.072,7.202,100,3.741,100,22,22,0,0,1,5,0,0
11/20/2020 12:00:00,15,"洛阳嵩县邮政局FDD1800-HLH","eNodeB名称=洛阳嵩县邮政局FDD1800-HLH, 本地小区标识=13, 小区名称=洛阳嵩县邮政局FDD1800-HLH-2, eNodeB标识=741470, 小区双工模式=CELL_FDD, 小区标识=77",20917614632,1778217048,92,70.274,2076,2075,3828,3828,0,0,0,2042,63,261,6,94,0,261,6,94,0,0,0,0,0,0.671,0.26,26.014,100,67.059,100,62,62,0,0,7,109,0,0
11/20/2020 12:00:00,15,"洛阳栾川小商品F-HLH","eNodeB名称=洛阳栾川小商品F-HLH, 本地小区标识=26, 小区名称=洛阳栾川小商品FDD1800-HLH-3, eNodeB标识=125579, 小区双工模式=CELL_FDD, 小区标识=62",2572067176,391495720,24,14.891,286,286,552,552,0,2,0,281,14,181,0,72,0,182,0,72,0,0,0,0,0,0.125,0.035,3.516,100,12.501,100,11,11,0,0,1,42,0,0
11/20/2020 12:00:00,15,"洛阳栾川龙君河-HFHH","eNodeB名称=洛阳栾川龙君河-HFHH, 本地小区标识=26, 小区名称=洛阳栾川龙君河-HFHH-3, eNodeB标识=741890, 小区双工模式=CELL_FDD, 小区标识=126",107343696,7889072,4,0.532,22,22,38,38,0,1,0,19,0,2,18,1,0,2,19,1,0,0,0,0,0,0.035,0.002,0.113,50,1.771,50,0,0,0,0,0,1,0,0
11/20/2020 12:00:00,15,"洛阳栾川杨山村委F-HLH","eNodeB名称=洛阳栾川杨山村委F-HLH, 本地小区标识=2, 小区名称=洛阳栾川杨山村委F-HLH-3, eNodeB标识=102512, 小区双工模式=CELL_TDD, 小区标识=66",624664432,52753896,8,4.014,122,122,230,230,0,0,0,120,3,73,0,1,0,73,0,1,0,0,0,0,0,0.041,0.014,1.371,100,4.134,100,4,4,0,0,1,2,0,0
11/20/2020 12:00:00,15,"洛阳汝阳付店后坪F-HLH","eNodeB名称=洛阳汝阳付店后坪F-HLH, 本地小区标识=1, 小区名称=洛阳汝阳付店后坪F-HLH-2, eNodeB标识=273333, 小区双工模式=CELL_TDD, 小区标识=129",457470856,25749992,6,2.99,162,160,254,254,0,0,0,158,5,0,0,4,0,0,0,4,0,0,0,0,0,0.033,0.008,0.797,100,3.305,100,2,2,0,0,0,1,0,0
11/20/2020 12:00:00,15,"洛阳栾川合峪中学F-HLH","eNodeB名称=洛阳栾川合峪中学F-HLH, 本地小区标识=8, 小区名称=洛阳栾川合峪中学D-HLH-3, eNodeB标识=246749, 小区双工模式=CELL_TDD, 小区标识=8",10412487128,899162000,55,41.883,1550,1549,2743,2743,0,2,0,1529,38,98,7,13,286,98,7,13,286,0,0,0,0,0.427,0.296,29.576,100,42.697,100,50,50,0,0,3,11,0,0
11/20/2020 12:00:00,15,"洛阳栾川百炉F-HLH","eNodeB名称=洛阳栾川百炉F-HLH, 本地小区标识=0, 小区名称=洛阳栾川百炉F-HLH-1, eNodeB标识=236044, 小区双工模式=CELL_TDD, 小区标识=0",979693272,48036912,12,5.697,219,219,365,365,0,0,0,204,6,2,1,4,0,2,1,4,0,0,0,0,0,0.056,0.016,1.592,100,5.615,100,4,4,0,0,0,1,0,0
11/20/2020 12:00:00,15,"洛阳西工大唐宫NB900-HLH","eNodeB名称=洛阳西工大唐宫NB900-HLH, 本地小区标识=12, 小区名称=洛阳西工大唐宫-HEHH-1, eNodeB标识=114714, 小区双工模式=CELL_FDD, 小区标识=76",12578430920,846087024,89,63.067,1575,1574,2767,2767,0,0,0,1524,59,487,0,67,0,487,0,67,0,0,0,0,0,0.457,0.139,13.876,100,45.712,100,39,39,0,0,1,72,0,0
11/20/2020 12:00:00,15,"洛阳西工李楼乡NB900-HLH","eNodeB名称=洛阳西工李楼乡NB900-HLH, 本地小区标识=13, 小区名称=洛阳西工李楼乡-HFHH-2, eNodeB标识=114923, 小区双工模式=CELL_FDD, 小区标识=77",2654896120,124518888,25,12.382,296,296,468,468,0,0,0,288,14,0,29,2,0,0,29,2,0,0,0,0,0,0.226,0.129,3.213,25,5.655,25,12,12,0,0,0,8,0,0
11/20/2020 12:00:00,15,"洛阳栾川合峪北F-HLH","eNodeB名称=洛阳栾川合峪北F-HLH, 本地小区标识=0, 小区名称=洛阳栾川合峪北F-HLH-1, eNodeB标识=745580, 小区双工模式=CELL_TDD, 小区标识=128",1069992176,111983256,20,8.791,222,222,388,388,0,1,0,216,10,270,0,63,2,270,0,63,2,0,0,0,0,0.083,0.04,4.041,100,8.266,100,9,9,0,0,0,25,0,0
11/20/2020 12:00:00,15,"洛阳栾川平凉河F-HLH","eNodeB名称=洛阳栾川平凉河F-HLH, 本地小区标识=0, 小区名称=洛阳栾川平凉河F-HLH-1, eNodeB标识=10830, 小区双工模式=CELL_TDD, 小区标识=128",223321352,266003128,15,7.419,276,274,468,468,0,0,0,272,8,2,0,10,0,2,0,10,0,0,0,0,0,0.033,0.093,9.285,100,3.274,100,17,17,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳栾川杨山村委F-HLH","eNodeB名称=洛阳栾川杨山村委F-HLH, 本地小区标识=1, 小区名称=洛阳栾川杨山村委F-HLH-2, eNodeB标识=102512, 小区双工模式=CELL_TDD, 小区标识=65",12859264,12083648,6,2.382,92,92,139,139,0,0,0,90,3,13,0,1,0,13,0,1,0,0,0,0,0,0.017,0.005,0.527,100,1.747,100,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳栾川潭头西坡F-HLH","eNodeB名称=洛阳栾川潭头西坡F-HLH, 本地小区标识=1, 小区名称=洛阳栾川潭头西坡F-HLH-2, eNodeB标识=246733, 小区双工模式=CELL_TDD, 小区标识=1",6013242232,276795288,23,11.434,132,132,205,205,0,0,0,120,6,144,0,21,4,144,0,21,4,0,0,0,0,0.277,0.042,4.178,100,27.707,100,5,5,0,0,0,14,0,0
11/20/2020 12:00:00,15,"洛阳嵩县九店宋王坪F-HLH","eNodeB名称=洛阳嵩县九店宋王坪F-HLH, 本地小区标识=4, 小区名称=洛阳嵩县九店汪沟F-HLH-2, eNodeB标识=102402, 小区双工模式=CELL_TDD, 小区标识=68",831313408,29335568,5,2.25,92,92,176,176,0,0,0,91,2,31,0,1,0,31,0,1,0,0,0,0,0,0.057,0.007,0.676,100,5.667,100,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳嵩县古垛东F-HLH","eNodeB名称=洛阳嵩县古垛东F-HLH, 本地小区标识=1, 小区名称=洛阳嵩县古垛东F-HLH-2, eNodeB标识=102665, 小区双工模式=CELL_TDD, 小区标识=65",350612120,39743816,9,2.708,81,80,151,151,0,0,0,79,1,68,0,0,0,68,0,0,0,0,0,0,0,0.034,0.011,1.083,100,3.423,100,2,2,0,0,0,5,0,0
11/20/2020 12:00:00,15,"洛阳宜阳羊羔后沟GTF-HLH","eNodeB名称=洛阳宜阳羊羔后沟GTF-HLH, 本地小区标识=2, 小区名称=洛阳宜阳羊羔后沟（高铁）GTA-HLH-1, eNodeB标识=236087, 小区双工模式=CELL_TDD, 小区标识=2",449437056,40853664,24,5.522,535,535,638,638,0,0,0,401,7,63,0,0,15,63,0,0,15,2,0,0,1,0.044,0.055,4.158,75,3.283,75,10,10,0,0,0,10,0,0
11/20/2020 12:00:00,15,"洛阳嵩县邮政局FDD1800-HLH","eNodeB名称=洛阳嵩县邮政局FDD1800-HLH, 本地小区标识=12, 小区名称=洛阳嵩县邮政局FDD1800-HLH-1, eNodeB标识=741470, 小区双工模式=CELL_FDD, 小区标识=76",9342710208,1393558152,64,47.162,1040,1040,1918,1918,0,2,2,1019,43,225,0,175,0,225,0,175,0,0,0,0,0,0.447,0.12,12.046,100,44.693,100,48,48,0,0,5,110,0,0
11/20/2020 12:00:00,15,"洛阳栾川冯庄F-HLH","eNodeB名称=洛阳栾川冯庄F-HLH, 本地小区标识=0, 小区名称=洛阳栾川冯庄F-HLH-1, eNodeB标识=273185, 小区双工模式=CELL_TDD, 小区标识=128",656448032,380041360,12,4,204,204,375,375,0,0,0,199,5,7,0,3,0,7,0,3,0,0,0,0,0,0.033,0.03,2.961,100,3.284,100,2,2,0,0,2,1,0,0
11/20/2020 12:00:00,15,"洛阳栾川小商品F-HLH","eNodeB名称=洛阳栾川小商品F-HLH, 本地小区标识=25, 小区名称=洛阳栾川小商品FDD1800-HLH-2, eNodeB标识=125579, 小区双工模式=CELL_FDD, 小区标识=61",2286402192,370799176,32,20.175,654,654,1142,1142,0,0,0,592,24,516,0,54,0,517,0,54,0,0,0,0,0,0.124,0.072,7.215,100,12.405,100,18,18,0,0,2,122,0,0
11/20/2020 12:00:00,15,"洛阳栾川龙君河-HFHH","eNodeB名称=洛阳栾川龙君河-HFHH, 本地小区标识=25, 小区名称=洛阳栾川龙君河-HFHH-2, eNodeB标识=741890, 小区双工模式=CELL_FDD, 小区标识=125",3820320,1909040,2,0.089,2,2,4,4,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0.019,0,0.02,50,0.947,50,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳吉利冶戌村西D-HLH","eNodeB名称=洛阳吉利冶戌村西D-HLH, 本地小区标识=3, 小区名称=洛阳吉利冶戌村西D-HLH-4, eNodeB标识=237266, 小区双工模式=CELL_TDD, 小区标识=3",7470018640,306128920,43,30.928,1504,1502,1985,1985,0,2,1,1111,23,3,127,0,7,3,132,0,7,0,0,13,0,0.167,0.145,14.476,100,16.714,100,26,26,0,0,0,5,0,0
11/20/2020 12:00:00,15,"洛阳汝阳付店后坪F-HLH","eNodeB名称=洛阳汝阳付店后坪F-HLH, 本地小区标识=0, 小区名称=洛阳汝阳付店后坪F-HLH-1, eNodeB标识=273333, 小区双工模式=CELL_TDD, 小区标识=128",330679856,34640032,14,5.25,197,197,323,323,0,0,0,167,10,64,0,2,0,64,0,2,0,0,0,0,0,0.036,0.021,2.095,100,3.584,100,4,4,0,0,3,4,0,0
11/20/2020 12:00:00,15,"洛阳栾川合峪中学F-HLH","eNodeB名称=洛阳栾川合峪中学F-HLH, 本地小区标识=6, 小区名称=洛阳栾川合峪中学D-HLH-1, eNodeB标识=246749, 小区双工模式=CELL_TDD, 小区标识=6",6126025760,626464384,58,39.261,1853,1851,3308,3305,0,2,0,1832,37,20,145,67,268,20,145,67,268,0,0,0,0,0.254,0.196,19.57,100,25.427,100,45,45,0,0,1,15,0,0
11/20/2020 12:00:00,15,"洛阳嵩县田湖屏风庄EMF-HLH","eNodeB名称=洛阳嵩县田湖屏风庄EMF-HLH, 本地小区标识=1, 小区名称=洛阳嵩县田湖屏风庄EMD-HLH-1, eNodeB标识=109293, 小区双工模式=CELL_TDD, 小区标识=65",2146183768,24757664,11,4.944,298,298,508,508,0,0,0,287,3,64,12,0,94,64,12,0,94,0,0,0,0,0.05,0.013,1.284,100,4.992,100,8,8,0,0,0,4,0,0
11/20/2020 12:00:00,15,"洛阳栾川百炉F-HLH","eNodeB名称=洛阳栾川百炉F-HLH, 本地小区标识=1, 小区名称=洛阳栾川百炉F-HLH-2, eNodeB标识=236044, 小区双工模式=CELL_TDD, 小区标识=1",5204600,6554024,4,1.135,86,86,100,100,0,0,0,58,1,2,0,1,0,2,0,1,0,0,0,0,0,0.017,0.003,0.266,100,1.681,100,2,2,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳栾川拨云岭F-HLH","eNodeB名称=洛阳栾川拨云岭F-HLH, 本地小区标识=13, 小区名称=洛阳栾川拨云岭-HEHH-2, eNodeB标识=273482, 小区双工模式=CELL_FDD, 小区标识=141",8189413256,402480144,44,32.176,1214,1214,2200,2200,0,0,0,1169,38,72,5,4,0,73,5,4,0,0,0,0,0,0.09,0.058,5.775,100,8.979,100,5,5,0,0,0,3,0,0
11/20/2020 12:00:00,15,"洛阳嵩县大练沟F-HLH","eNodeB名称=洛阳嵩县大练沟F-HLH, 本地小区标识=14, 小区名称=洛阳嵩县大练沟-HEHH-3, eNodeB标识=10827, 小区双工模式=CELL_FDD, 小区标识=142",1205758544,129852192,15,7.44,341,341,560,560,0,0,0,339,6,27,4,0,0,28,5,0,0,0,0,0,0,0.026,0.026,2.587,100,2.618,100,9,9,0,0,3,1,0,0
11/20/2020 12:00:00,15,"洛阳西工李楼乡NB900-HLH","eNodeB名称=洛阳西工李楼乡NB900-HLH, 本地小区标识=12, 小区名称=洛阳西工李楼乡-HFHH-1, eNodeB标识=114923, 小区双工模式=CELL_FDD, 小区标识=76",531172152,50288128,7,2.759,130,130,227,227,0,0,0,126,2,0,3,34,0,0,3,35,0,0,0,0,0,0.138,0.05,1.25,25,3.458,25,1,1,0,0,0,3,0,0
11/20/2020 12:00:00,15,"洛阳栾川合峪北F-HLH","eNodeB名称=洛阳栾川合峪北F-HLH, 本地小区标识=1, 小区名称=洛阳栾川合峪北F-HLH-2, eNodeB标识=745580, 小区双工模式=CELL_TDD, 小区标识=129",264588688,18527320,13,5.102,253,253,400,400,0,0,0,243,13,21,1,5,2,21,1,5,2,0,0,0,0,0.032,0.011,1.087,100,3.203,100,7,7,0,0,0,1,0,0
11/20/2020 12:00:00,15,"洛阳栾川平凉河F-HLH","eNodeB名称=洛阳栾川平凉河F-HLH, 本地小区标识=1, 小区名称=洛阳栾川平凉河F-HLH-2, eNodeB标识=10830, 小区双工模式=CELL_TDD, 小区标识=129",22173136,154793024,9,2.628,141,141,216,216,0,0,0,138,3,2,0,12,0,2,0,12,0,0,0,0,0,0.019,0.042,4.219,100,1.87,100,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳栾川潭头西坡F-HLH","eNodeB名称=洛阳栾川潭头西坡F-HLH, 本地小区标识=2, 小区名称=洛阳栾川潭头西坡F-HLH-3, eNodeB标识=246733, 小区双工模式=CELL_TDD, 小区标识=2",356756112,10264432,7,1.69,21,21,31,31,0,0,0,18,2,26,0,26,0,26,0,26,0,0,0,0,0,0.049,0.006,0.563,100,4.871,100,0,0,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳嵩县九店宋王坪F-HLH","eNodeB名称=洛阳嵩县九店宋王坪F-HLH, 本地小区标识=5, 小区名称=洛阳嵩县九店汪沟F-HLH-3, eNodeB标识=102402, 小区双工模式=CELL_TDD, 小区标识=69",6759984,4193272,8,2.933,124,124,208,208,0,0,0,122,4,4,0,48,0,4,0,48,0,0,0,0,0,0.019,0.005,0.488,100,1.879,100,2,2,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳嵩县古垛东F-HLH","eNodeB名称=洛阳嵩县古垛东F-HLH, 本地小区标识=2, 小区名称=洛阳嵩县古垛东F-HLH-3, eNodeB标识=102665, 小区双工模式=CELL_TDD, 小区标识=66",1179968,1156232,4,0.398,25,25,43,43,0,0,0,22,0,5,0,1,0,5,0,1,0,0,0,0,0,0.015,0.003,0.285,100,1.468,100,0,0,0,0,0,6,0,0
11/20/2020 12:00:00,15,"洛阳栾川苷家庄F-HLH","eNodeB名称=洛阳栾川苷家庄F-HLH, 本地小区标识=0, 小区名称=洛阳栾川苷家庄F-HLH-1, eNodeB标识=10854, 小区双工模式=CELL_TDD, 小区标识=128",238708064,74729888,23,13.29,730,730,1200,1200,0,0,0,670,11,2,0,14,0,2,0,14,0,0,0,0,0,0.038,0.05,5.023,100,3.82,100,10,10,0,0,0,0,0,0
11/20/2020 12:00:00,15,"洛阳栾川黄土岭F-HLH","eNodeB名称=洛阳栾川黄土岭F-HLH, 本地小区标识=26, 小区名称=洛阳栾川黄土岭FDD900-HLH-3, eNodeB标识=10839, 小区双工模式=CELL_FDD, 小区标识=190",2771898248,134155496,21,10.917,295,295,527,527,0,0,0,280,10,1,0,22,0,1,0,22,0,0,0,0,0,0.126,0.076,3.789,50,6.296,50,8,8,0,0,0,13,0,0
